srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232291856,3232261126,37391,80,TCP,1489583305349000.0,0.003,6,545.0,1
3232291856,3232261126,37392,80,TCP,1489583305352000.0,0.004,6,545.0,1
3232291856,3232261126,37393,80,TCP,1489583305354000.0,0.004,5,479.0,1
3232291856,3232261126,37393,80,TCP,1489583305354000.0,0.006,5,479.0,1
3232291856,3232261126,37394,80,TCP,1489583305355000.0,0.004,5,479.0,1
3232291856,3232261126,37394,80,TCP,1489583305357000.0,0.003,5,479.0,1
3232291856,3232261126,37395,80,TCP,1489583305359000.0,0.005,5,479.0,1
3232291856,3232261126,37395,80,TCP,1489583305359000.0,0.004,5,479.0,1
3232291856,3232261126,37396,80,TCP,1489583305361000.0,0.003,5,479.0,1
3232291856,3232261126,37396,80,TCP,1489583305361000.0,0.003,5,479.0,1
3232291856,3232261126,37397,80,TCP,1489583305363000.0,0.005,5,479.0,1
3232291856,3232261126,37397,80,TCP,1489583305363000.0,0.004,5,479.0,1
3232291856,3232261126,37398,80,TCP,1489583305364000.0,0.002,5,479.0,1
3232291856,3232261126,37398,80,TCP,1489583305365000.0,0.001,5,479.0,1
3232291856,3232261126,37399,80,TCP,1489583305367000.0,0.004,5,479.0,1
3232291856,3232261126,37399,80,TCP,1489583305367000.0,0.003,5,479.0,1
3232291856,3232261126,37400,80,TCP,1489583305368000.0,0.006,5,479.0,1
3232291856,3232261126,37400,80,TCP,1489583305370000.0,0.006,5,479.0,1
3232291856,3232261126,37401,80,TCP,1489583305371000.0,0.003,5,479.0,1
3232291856,3232261126,37401,80,TCP,1489583305372000.0,0.004,5,479.0,1
3232291856,3232261126,37402,80,TCP,1489583305374000.0,0.006,5,479.0,1
3232291856,3232261126,37403,80,TCP,1489583305375000.0,0.004,5,479.0,1
3232291856,3232261126,37403,80,TCP,1489583305376000.0,0.004,5,479.0,1
3232291856,3232261126,37404,80,TCP,1489583305378000.0,0.006,5,479.0,1
3232291856,3232261126,37404,80,TCP,1489583305378000.0,0.005,5,479.0,1
3232291856,3232261126,37405,80,TCP,1489583305381000.0,0.003,5,479.0,1
3232291856,3232261126,37405,80,TCP,1489583305381000.0,0.002,5,479.0,1
3232291856,3232261126,37406,80,TCP,1489583305383000.0,0.002,5,479.0,1
3232291856,3232261126,37407,80,TCP,1489583305384000.0,0.002,5,479.0,1
3232291856,3232261126,37407,80,TCP,1489583305385000.0,0.003,5,479.0,1
3232291856,3232261126,37408,80,TCP,1489583305387000.0,0.005,5,479.0,1
3232291856,3232261126,37408,80,TCP,1489583305387000.0,0.005,5,479.0,1
3232291856,3232261126,37409,80,TCP,1489583305389000.0,0.003,5,479.0,1
3232291856,3232261126,37410,80,TCP,1489583305391000.0,0.005,5,479.0,1
3232291856,3232261126,37410,80,TCP,1489583305392000.0,0.003,5,479.0,1
3232291856,3232261126,37411,80,TCP,1489583305394000.0,0.004,6,545.0,1
3232291856,3232261126,37411,80,TCP,1489583305394000.0,0.006,6,545.0,1
3232291856,3232261126,37413,80,TCP,1489583305396000.0,0.003,5,479.0,1
3232291856,3232261126,37413,80,TCP,1489583305396000.0,0.004,5,479.0,1
3232291856,3232261126,37414,80,TCP,1489583305399000.0,0.005,5,479.0,1
3232291856,3232261126,37414,80,TCP,1489583305399000.0,0.004,5,479.0,1
3232291845,3232261125,51146,445,TCP,1489583307892000.0,0.003,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489583307893000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489583314441000.0,0.002,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489583314442000.0,0.0,1,108.0,0
3232261125,3232291854,445,52321,TCP,1489583315621000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489583315621000.0,0.002,2,174.0,0
3232291853,3232261125,60689,445,TCP,1489583316931000.0,0.004,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489583316932000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489583317277000.0,0.003,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489583317278000.0,0.0,1,108.0,0
3232291851,3232292095,138,138,UDP,1489583321419000.0,0.0,2,514.0,0
3232291848,3232292095,137,137,UDP,1489583321419000.0,0.0,1,92.0,0
3232291843,3232292095,138,138,UDP,1489583321419000.0,0.0,1,262.0,0
3232291850,3232292095,138,138,UDP,1489583321419000.0,0.0,1,262.0,0
3232291854,3232292095,138,138,UDP,1489583321420000.0,0.0,1,262.0,0
3232291852,3232292095,138,138,UDP,1489583321420000.0,0.0,1,262.0,0
3232291850,3232261125,40239,445,TCP,1489583332550000.0,0.002,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489583332552000.0,0.0,1,108.0,0
3232291849,3232261125,37884,445,TCP,1489583337667000.0,0.005,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489583337669000.0,0.0,1,108.0,0
3232291849,3232292095,137,137,UDP,1489583341440000.0,0.0,1,92.0,0
3232291856,3232292095,138,138,UDP,1489583341441000.0,0.0,1,262.0,0
3232291845,3232292095,138,138,UDP,1489583341441000.0,0.0,1,262.0,0
3232291848,3232292095,138,138,UDP,1489583341441000.0,0.0,1,262.0,0
3232291855,3232292095,137,137,UDP,1489583341441000.0,0.0,1,92.0,0
3232291847,3232292095,138,138,UDP,1489583341441000.0,0.0,1,262.0,0
3232291844,3232292095,138,138,UDP,1489583341441000.0,0.0,1,262.0,0
3232291851,3232261125,34743,445,TCP,1489583345390000.0,0.002,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489583345391000.0,0.0,1,108.0,0
3232286725,3232261125,46808,445,TCP,1489583348892000.0,0.004,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489583348893000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489583350837000.0,0.002,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489583350838000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489583353584000.0,0.004,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489583353585000.0,0.0,1,108.0,0
3232261125,3232291846,445,46709,TCP,1489583353585000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489583354819000.0,0.005,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489583354820000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489583355270000.0,0.002,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489583355271000.0,0.0,1,108.0,0
3232261125,3232291844,445,43145,TCP,1489583358931000.0,0.0,1,70.0,0
3232291844,3232261125,43145,445,TCP,1489583358931000.0,0.0,1,66.0,0
3232291855,3232261125,48888,445,TCP,1489583362902000.0,0.002,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489583362904000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489583362983000.0,0.005,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489583362984000.0,0.0,1,108.0,0
3232291855,3232292095,138,138,UDP,1489583363465000.0,0.0,1,262.0,0
3232291853,3232292095,138,138,UDP,1489583363465000.0,0.0,1,262.0,0
3232291855,3232261125,48888,445,TCP,1489583364882000.0,29.817,101908,318800000.0,0
3232261125,3232291855,445,48888,TCP,1489583364884000.0,29.816,120126,8300000.000000001,0
3232261125,3232291846,445,46709,TCP,1489583365383000.0,0.0,1,70.0,0
3232291846,3232261125,46709,445,TCP,1489583365384000.0,0.0,1,66.0,0
3232291845,3232261125,51146,445,TCP,1489583368054000.0,0.1969999999999999,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489583368248000.0,0.0,1,108.0,0
3232261125,3232291848,445,49094,TCP,1489583369797000.0,0.203,2,140.0,0
3232291848,3232261125,49094,445,TCP,1489583370076000.0,0.208,2,144.0,0
3232291847,3232261125,37191,445,TCP,1489583374603000.0,0.0289999999999999,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489583374606000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489583375784000.0,0.008,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489583375787000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489583377093000.0,0.006,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489583377096000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489583377439000.0,0.052,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489583377487000.0,0.0,1,108.0,0
3232291854,3232292095,137,137,UDP,1489583383488000.0,0.0,1,92.0,0
3232261125,3232291851,445,34743,TCP,1489583391898000.0,0.0,1,70.0,0
3232291851,3232261125,34743,445,TCP,1489583391962000.0,0.0,1,66.0,0
3232291850,3232261125,40239,445,TCP,1489583392932000.0,0.536,4,360.0,0
3232261125,3232291850,445,40239,TCP,1489583392996000.0,0.248,3,294.0,0
3232291855,3232261125,48888,445,TCP,1489583394994000.0,0.069,973,2900000.0,0
3232261125,3232291855,445,48888,TCP,1489583394998000.0,0.025,1319,90063.0,0
3232291849,3232261125,37884,445,TCP,1489583397828000.0,0.005,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489583397830000.0,0.0,1,108.0,0
3232261125,3232291856,445,58844,TCP,1489583399319000.0,0.0,1,70.0,0
3232291856,3232261125,58844,445,TCP,1489583399320000.0,0.0,1,66.0,0
3232291851,3232261125,34743,445,TCP,1489583405550000.0,0.002,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489583405552000.0,0.0,1,108.0,0
3232286724,3232286975,137,137,UDP,1489583406406000.0,0.0,1,92.0,0
3232286725,3232261125,46808,445,TCP,1489583409053000.0,0.003,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489583409055000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489583410998000.0,0.002,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489583410999000.0,0.0,1,108.0,0
3232291846,3232292095,138,138,UDP,1489583413518000.0,0.0,1,262.0,0
3232291846,3232261125,46709,445,TCP,1489583413745000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489583413746000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489583414980000.0,0.004,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489583414981000.0,0.0,1,108.0,0
3232261125,3232291845,445,51146,TCP,1489583415207000.0,0.0,1,70.0,0
3232291845,3232261125,51146,445,TCP,1489583415208000.0,0.0,1,66.0,0
3232291848,3232261125,49094,445,TCP,1489583415431000.0,0.001,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489583415432000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489583423143000.0,0.003,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489583423145000.0,0.0,1,108.0,0
3232261125,3232286724,445,43183,TCP,1489583423785000.0,0.0,1,70.0,0
3232286724,3232261125,43183,445,TCP,1489583423786000.0,0.0,1,66.0,0
3232291845,3232261125,51146,445,TCP,1489583428214000.0,0.001,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489583428215000.0,0.0,1,108.0,0
3232261124,3232261375,137,137,UDP,1489583431350000.0,0.0,1,92.0,0
3232261125,3232261375,138,138,UDP,1489583431350000.0,0.0,1,262.0,0
3232261125,3232261375,137,137,UDP,1489583431350000.0,0.0,1,92.0,0
3232291855,3232261125,48888,445,TCP,1489583432063000.0,1.12,2781,10700000.0,0
3232261125,3232291855,445,48888,TCP,1489583432065000.0,1.082,4123,282992.0,0
3232291847,3232261125,37191,445,TCP,1489583434762000.0,0.002,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489583434764000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489583435943000.0,0.005,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489583435944000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489583437253000.0,0.003,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489583437254000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489583437599000.0,0.009,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489583437605000.0,0.0,1,108.0,0
3232261125,3232291855,445,48888,TCP,1489583442696000.0,0.0,1,70.0,0
3232291855,3232261125,48888,445,TCP,1489583442696000.0,0.0,1,66.0,0
3232261125,3232291850,445,40239,TCP,1489583446935000.0,0.0,1,70.0,0
3232291850,3232261125,40239,445,TCP,1489583446935000.0,0.0,1,66.0,0
3232291845,3232261124,43283,587,TCP,1489583450219000.0,0.139,11,1566.0,0
3232261124,3232291845,587,43283,TCP,1489583450220000.0,0.098,10,3023.0,0
3232291845,3232261124,41194,993,TCP,1489583450323000.0,0.095,40,3790.0,0
3232261124,3232291845,993,41194,TCP,1489583450324000.0,0.094,39,62524.0,0
3232291850,3232261125,40239,445,TCP,1489583452872000.0,0.004,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489583452873000.0,0.002,2,174.0,0
3232291849,3232261125,37884,445,TCP,1489583457989000.0,0.003,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489583457990000.0,0.0,1,108.0,0
3232291847,3232292095,137,137,UDP,1489583463571000.0,0.0,1,92.0,0
3232291845,3232292095,137,137,UDP,1489583463571000.0,0.0,1,92.0,0
3232291853,3232292095,137,137,UDP,1489583463571000.0,0.0,1,92.0,0
3232291851,3232261125,34743,445,TCP,1489583465711000.0,0.005,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489583465713000.0,0.0,1,108.0,0
3232286724,3232286975,138,138,UDP,1489583467781000.0,0.0,1,262.0,0
3232286725,3232261125,46808,445,TCP,1489583469214000.0,0.002,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489583469215000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489583471159000.0,0.005,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489583471161000.0,0.0,1,108.0,0
3232291844,3232261126,49618,80,TCP,1489583471760000.0,0.183,14,2363.0,0
3232261126,3232291844,80,49618,TCP,1489583471761000.0,0.182,9,10182.0,0
3232291844,3232261126,49623,80,TCP,1489583471826000.0,0.005,4,574.0,0
3232291844,3232261126,49621,80,TCP,1489583471826000.0,0.005,4,567.0,0
3232291844,3232261126,49620,80,TCP,1489583471826000.0,0.005,4,568.0,0
3232291844,3232261126,49619,80,TCP,1489583471826000.0,0.005,4,568.0,0
3232291844,3232261126,49622,80,TCP,1489583471826000.0,0.005,4,574.0,0
3232261126,3232291844,80,49619,TCP,1489583471827000.0,0.004,3,570.0,0
3232261126,3232291844,80,49622,TCP,1489583471828000.0,0.003,3,570.0,0
3232261126,3232291844,80,49623,TCP,1489583471828000.0,0.003,3,570.0,0
3232261126,3232291844,80,49621,TCP,1489583471828000.0,0.003,3,552.0,0
3232261126,3232291844,80,49620,TCP,1489583471828000.0,0.003,3,570.0,0
3232261125,3232291846,445,46709,TCP,1489583473906000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489583473906000.0,0.002,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489583474055000.0,0.0,1,70.0,0
3232286725,3232261125,46808,445,TCP,1489583474055000.0,0.0,1,66.0,0
3232291844,3232261125,43145,445,TCP,1489583475140000.0,0.004,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489583475141000.0,0.0,1,108.0,0
3232261125,3232291848,445,49094,TCP,1489583475592000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489583475592000.0,0.004,2,174.0,0
3232261126,3232291844,80,49622,TCP,1489583476741000.0,0.003,2,132.0,0
3232261126,3232291844,80,49619,TCP,1489583476742000.0,0.002,2,132.0,0
3232261126,3232291844,80,49620,TCP,1489583476742000.0,0.002,2,132.0,0
3232261126,3232291844,80,49623,TCP,1489583476742000.0,0.001,2,132.0,0
3232291844,3232261126,49619,80,TCP,1489583476743000.0,0.0,1,66.0,0
3232291844,3232261126,49622,80,TCP,1489583476743000.0,0.0,1,66.0,0
3232291844,3232261126,49620,80,TCP,1489583476743000.0,0.0,1,66.0,0
3232291844,3232261126,49623,80,TCP,1489583476743000.0,0.0,1,66.0,0
3232261126,3232291844,80,49621,TCP,1489583476750000.0,0.002,2,132.0,0
3232291844,3232261126,49621,80,TCP,1489583476751000.0,0.0,1,66.0,0
3232261126,3232291844,80,49618,TCP,1489583476852000.0,0.004,2,132.0,0
3232291844,3232261126,49618,80,TCP,1489583476853000.0,0.0,1,66.0,0
3232291844,3232261126,49668,80,TCP,1489583479341000.0,0.094,11,2019.0,0
3232261126,3232291844,80,49668,TCP,1489583479343000.0,0.051,7,7536.0,0
3232291844,3232261126,49669,80,TCP,1489583479387000.0,0.012,9,1248.0,0
3232291844,3232261126,49670,80,TCP,1489583479387000.0,0.048,11,1380.0,0
3232261126,3232291844,80,49669,TCP,1489583479388000.0,0.011,4,6762.0,0
3232291844,3232261126,49673,80,TCP,1489583479389000.0,0.011,7,793.0,0
3232261126,3232291844,80,49672,TCP,1489583479389000.0,0.01,8,11965.0,0
3232291844,3232261126,49672,80,TCP,1489583479389000.0,0.047,11,1380.0,0
3232261126,3232291844,80,49671,TCP,1489583479389000.0,0.01,9,17466.0,0
3232261126,3232291844,80,49670,TCP,1489583479389000.0,0.01,6,11625.0,0
3232291844,3232261126,49671,80,TCP,1489583479389000.0,0.047,13,1512.0,0
3232261126,3232291844,80,49673,TCP,1489583479391000.0,0.006,4,5323.0,0
3232291845,3232261124,41194,993,TCP,1489583480458000.0,0.002,3,174.0,0
3232261124,3232291845,993,41194,TCP,1489583480459000.0,0.001,2,163.0,0
3232261125,3232291849,445,37884,TCP,1489583482587000.0,0.0,1,70.0,0
3232291849,3232261125,37884,445,TCP,1489583482588000.0,0.0,1,66.0,0
3232291856,3232261125,58844,445,TCP,1489583483304000.0,0.004,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489583483305000.0,0.0,1,108.0,0
3232291850,3232292095,137,137,UDP,1489583483592000.0,0.0,1,92.0,0
3232261126,3232291844,80,49669,TCP,1489583484308000.0,0.004,2,132.0,0
3232261126,3232291844,80,49668,TCP,1489583484308000.0,0.004,2,132.0,0
3232261126,3232291844,80,49670,TCP,1489583484308000.0,0.004,2,132.0,0
3232261126,3232291844,80,49673,TCP,1489583484308000.0,0.004,2,132.0,0
3232261126,3232291844,80,49671,TCP,1489583484308000.0,0.004,2,132.0,0
3232261126,3232291844,80,49672,TCP,1489583484308000.0,0.004,2,132.0,0
3232291844,3232261126,49671,80,TCP,1489583484310000.0,0.0,1,66.0,0
3232291844,3232261126,49669,80,TCP,1489583484310000.0,0.0,1,66.0,0
3232291844,3232261126,49673,80,TCP,1489583484310000.0,0.0,1,66.0,0
3232291844,3232261126,49668,80,TCP,1489583484310000.0,0.0,1,66.0,0
3232291844,3232261126,49670,80,TCP,1489583484310000.0,0.0,1,66.0,0
3232291844,3232261126,49672,80,TCP,1489583484310000.0,0.0,1,66.0,0
3232291845,3232261125,51146,445,TCP,1489583488374000.0,0.001,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489583488376000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489583494923000.0,0.004,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489583494924000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489583496103000.0,0.003,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489583496104000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489583497413000.0,0.002,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489583497414000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489583497760000.0,0.004,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489583497761000.0,0.0,1,108.0,0
3232291845,3232261124,43283,587,TCP,1489583500482000.0,0.118,8,2573.0,0
3232261124,3232291845,587,43283,TCP,1489583500492000.0,0.108,6,612.0,0
3232291845,3232261125,51146,445,TCP,1489583500607000.0,0.601,1419,4300000.0,0
3232261125,3232291845,445,51146,TCP,1489583500610000.0,0.5579999999999999,1651,116080.0,0
3232261125,3232291854,445,52321,TCP,1489583508813000.0,0.0,1,70.0,0
3232291854,3232261125,52321,445,TCP,1489583508814000.0,0.0,1,66.0,0
3232291850,3232261125,40239,445,TCP,1489583513032000.0,0.004,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489583513033000.0,0.0,1,108.0,0
3232286725,3232286975,137,137,UDP,1489583517834000.0,0.0,1,92.0,0
3232291849,3232261125,37884,445,TCP,1489583518149000.0,0.002,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489583518151000.0,0.0,1,108.0,0
3232291844,3232261126,49704,80,TCP,1489583523144000.0,0.091,15,3003.0,0
3232261126,3232291844,80,49704,TCP,1489583523146000.0,0.09,10,9233.0,0
3232291844,3232261126,49705,80,TCP,1489583523180000.0,0.046,6,1040.0,0
3232291844,3232261126,49706,80,TCP,1489583523181000.0,0.046,6,1042.0,0
3232261126,3232291844,80,49705,TCP,1489583523181000.0,0.005,4,954.0,0
3232261126,3232291844,80,49706,TCP,1489583523182000.0,0.005,4,980.0,0
3232291844,3232261126,49707,80,TCP,1489583523182000.0,0.006,2,140.0,0
3232291844,3232261126,49708,80,TCP,1489583523184000.0,0.004,2,140.0,0
3232291844,3232261126,49709,80,TCP,1489583523185000.0,0.003,2,140.0,0
3232261126,3232291844,80,49707,TCP,1489583523185000.0,0.0,1,74.0,0
3232261126,3232291844,80,49708,TCP,1489583523187000.0,0.0,1,74.0,0
3232261126,3232291844,80,49709,TCP,1489583523188000.0,0.0,1,74.0,0
3232291851,3232261125,34743,445,TCP,1489583525872000.0,0.004,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489583525873000.0,0.0,1,108.0,0
3232261126,3232291844,80,49705,TCP,1489583528145000.0,0.003,2,132.0,0
3232261126,3232291844,80,49704,TCP,1489583528145000.0,0.003,2,132.0,0
3232261126,3232291844,80,49706,TCP,1489583528145000.0,0.002,2,132.0,0
3232291844,3232261126,49705,80,TCP,1489583528146000.0,0.0,1,66.0,0
3232291844,3232261126,49706,80,TCP,1489583528146000.0,0.0,1,66.0,0
3232291844,3232261126,49704,80,TCP,1489583528146000.0,0.0,1,66.0,0
3232291844,3232261126,49709,80,TCP,1489583529183000.0,0.004,2,132.0,0
3232291844,3232261126,49708,80,TCP,1489583529184000.0,0.004,2,132.0,0
3232291844,3232261126,49707,80,TCP,1489583529184000.0,0.003,2,132.0,0
3232261126,3232291844,80,49707,TCP,1489583529185000.0,0.0,1,66.0,0
3232261126,3232291844,80,49708,TCP,1489583529185000.0,0.0,1,66.0,0
3232261126,3232291844,80,49709,TCP,1489583529185000.0,0.0,1,66.0,0
3232286725,3232261125,46808,445,TCP,1489583529375000.0,0.005,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489583529376000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489583531320000.0,0.003,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489583531321000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489583534067000.0,0.001,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489583534068000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489583535326000.0,0.053,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489583535377000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489583535752000.0,0.003,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489583535753000.0,0.0,1,108.0,0
3232291845,3232261125,51146,445,TCP,1489583537205000.0,31.954,128381,8700000.0,0
3232261125,3232291845,445,51146,TCP,1489583537207000.0,31.952,103057,345100000.0,0
3232261125,3232291852,445,49511,TCP,1489583540680000.0,0.0,1,70.0,0
3232291852,3232261125,49511,445,TCP,1489583540707000.0,0.0,1,66.0,0
3232291855,3232261125,48888,445,TCP,1489583543387000.0,0.009,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489583543391000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489583543467000.0,0.013,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489583543471000.0,0.0,1,108.0,0
3232291843,3232292095,137,137,UDP,1489583543655000.0,0.0,1,92.0,0
3232291846,3232292095,137,137,UDP,1489583543656000.0,0.0,1,92.0,0
3232291847,3232261125,37191,445,TCP,1489583555084000.0,0.006,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489583555089000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489583556265000.0,0.015,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489583556273000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489583557575000.0,0.0069999999999999,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489583557580000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489583557921000.0,0.0289999999999999,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489583557925000.0,0.0,1,108.0,0
3232261125,3232291853,445,60689,TCP,1489583560822000.0,0.0,1,70.0,0
3232291853,3232261125,60689,445,TCP,1489583560825000.0,0.0,1,66.0,0
3232261125,3232291847,445,37191,TCP,1489583561681000.0,0.0,1,70.0,0
3232291847,3232261125,37191,445,TCP,1489583561686000.0,0.0,1,66.0,0
3232291844,3232261126,49752,80,TCP,1489583562985000.0,0.019,6,780.0,0
3232261126,3232291844,80,49752,TCP,1489583562989000.0,0.011,4,3947.0,0
3232291849,3232292095,138,138,UDP,1489583563678000.0,0.0,1,262.0,0
3232291856,3232292095,137,137,UDP,1489583563710000.0,0.0,1,92.0,0
3232261126,3232291844,80,49752,TCP,1489583567906000.0,0.0069999999999999,2,132.0,0
3232291844,3232261126,49752,80,TCP,1489583567910000.0,0.0,1,66.0,0
3232291848,3232291842,68,67,UDP,1489583569271000.0,0.0,1,342.0,0
3232261125,3232291845,445,51146,TCP,1489583569294000.0,3.525,10959,36400000.0,0
3232291842,3232291848,67,68,UDP,1489583569308000.0,0.0,1,374.0,0
3232291845,3232261125,51146,445,TCP,1489583569315000.0,3.504,13811,945740.0,0
3232261125,3232291845,445,51146,TCP,1489583572998000.0,0.501,2039,7500000.0,0
3232291845,3232261125,51146,445,TCP,1489583572998000.0,0.502,2783,184827.0,0
3232261125,3232291845,445,51146,TCP,1489583573008000.0,0.494,2044,7500000.0,0
3232291850,3232261125,40239,445,TCP,1489583573230000.0,0.0819999999999999,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489583573235000.0,0.0,1,108.0,0
3232261125,3232291845,445,51146,TCP,1489583573503000.0,6.511,22212,72000000.0,0
3232291845,3232261125,51146,445,TCP,1489583573505000.0,6.51,26721,1800000.0,0
3232291849,3232261125,37884,445,TCP,1489583578311000.0,0.013,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489583578319000.0,0.0,1,108.0,0
3232286723,3232286722,68,67,UDP,1489583579976000.0,0.0,1,342.0,0
3232286722,3232286723,67,68,UDP,1489583579988000.0,0.0,1,374.0,0
3232261125,3232291845,445,51146,TCP,1489583580016000.0,28.986,76100,287200000.0,0
3232291845,3232261125,51146,445,TCP,1489583580017000.0,29.026,115733,8100000.0,0
3232291852,3232292095,137,137,UDP,1489583583692000.0,0.0,1,92.0,0
3232291844,3232292095,137,137,UDP,1489583583692000.0,0.0,1,92.0,0
3232291851,3232261125,34743,445,TCP,1489583586034000.0,0.008,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489583586038000.0,0.0,1,108.0,0
3232286725,3232261125,46808,445,TCP,1489583589536000.0,0.011,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489583589540000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489583591507000.0,0.096,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489583591558000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489583594228000.0,0.0069999999999999,2,174.0,0
